feature,cohens_d,p_value,mean_risk,mean_norm,n_risk,n_norm
X935,0.2010374118250998,6.21121142012859e-10,404.6793893129771,401.37527132406143,1310,24937
X428,-0.2009472972130901,8.635171728903566e-12,94.66202290076336,94.76953533242222,1310,24937
X579,-0.2008953555353515,9.026038119786592e-12,0.6779828244274808,0.6782701382747809,1310,24937
X145,-0.20073119375926873,2.1027421747327634e-15,4.000587786259542,4.002106841385963,1310,24937
X5,-0.20061087458192062,6.354861284021092e-14,1.1981072519083968,1.1985583648203233,1310,24937
X888,-0.19951270516066635,1.8970359912078317e-12,2286.5114503816794,2298.3085457030306,1310,24937
X294,-0.1992793582106305,1.4253726754128892e-24,1.4908885496183204,1.4932625412010614,1310,24937
X571,0.19882022373008965,1.862473579430325e-25,15.780543893129769,15.645028740252434,1310,24937
X903,0.19758594201474947,2.239826921301339e-12,2206.8396946564885,2189.1671356218344,1310,24937
X794,0.19709061107414652,3.799651083283828e-11,2091.908396946565,2083.1003296084896,1310,24937
X803,-0.1965682412392656,3.833442051365525e-18,1381.0763358778627,1395.734785754482,1310,24937
X308,-0.19652287131339274,2.924021904848712e-17,2.338613231552163,2.8226579039043864,1310,24937
X641,-0.19634965815640756,5.605092909248312e-18,0.6129770992366412,0.8457070504059812,1310,24937
X766,0.19546466111393088,8.784528523951787e-11,714.9236641221374,704.9634214969049,1310,24937
X213,0.1941126192826498,6.816103735608979e-13,10.098141221374046,10.095722626416915,1310,24937
X62,-0.19333340851295475,6.26041903136274e-12,-0.7312129770992366,-0.7306592069298175,1310,24937
X40,0.1909255345550774,8.017594474662262e-11,5.598215267175573,5.597044657930702,1310,24937
X651,-0.19013613273788935,2.653519619837845e-17,1.0295801526717556,1.2344239890666453,1310,24937
X161,0.18915856392307123,6.531734815222293e-11,6.999197328244274,6.997941675375834,1310,24937
X592,0.1889595661474807,2.916880664538983e-14,0.3786859209732824,0.1287721738765174,1310,24937
X549,0.18829322339603005,6.680691750600149e-12,1629.9079198473282,1628.174431224375,1310,24937
X63,-0.18776726003030766,1.2131194553399972e-11,-0.7315208015267175,-0.7309874387008601,1310,24937
X851,0.18687996483365144,3.4815964512153426e-19,852.1297709923664,837.1862689926843,1310,24937
X60,-0.18375684053730668,9.72391578578008e-11,-0.7310868320610688,-0.7305627763485811,1310,24937
X807,-0.18281503211435512,7.941696745373349e-10,1399.6946564885495,1413.0705844521265,1310,24937
X924,0.18078605528475383,9.028561775210631e-09,1737.503816793893,1735.096390385079,1310,24937
X580,0.1798110958916864,1.1442024641802563e-35,0.36511784776902884,0.3596183738959617,1310,24937
X796,0.17978242452009296,2.9171075135940406e-09,2217.06106870229,2210.089235469089,1310,24937
X66,-0.17940036053483152,5.331990761815699e-11,-0.034126335877862596,-0.033666381943886166,1310,24937
X595,-0.17824666594877378,3.8477782241485574e-19,0.034923664122137404,0.08307540799099607,1310,24937
X200,0.17728723244029332,2.9688957989850875e-10,6.701180152671754,6.700075629069861,1310,24937
X1060,-0.17720334635259707,8.9246166934952e-14,18.008562000992363,18.651124594718226,1310,24937
X187,0.17499934539395262,3.951582595586723e-10,6.403872900763358,6.402807420210628,1310,24937
X191,0.17474709984801964,9.989849168560389e-10,6.998903435114504,6.997749819117292,1310,24937
X767,0.17280964359426074,1.7323018349826144e-08,728.0992366412214,719.4006752954417,1310,24937
X868,-0.17278134999837863,3.3527028745714564e-10,459.59541984732823,479.3709301390787,1310,24937
X64,-0.17085695550307325,7.37147279550036e-10,-0.03331660305343512,-0.03287676863091888,1310,24937
X112,-0.170596292215541,1.5269039949682282e-10,0.999643893129771,0.9998193182731732,1310,24937
X802,-0.17052494748752275,4.630469807662154e-14,1337.0992366412213,1348.4022027494173,1310,24937
X429,-0.16940288029147282,4.580793164336707e-09,93.8851145038168,94.0361463944047,1310,24937
X129,0.1673244324378626,2.084935270586295e-09,6.998686641221375,6.997363353163437,1310,24937
X104,-0.1668924941520449,6.82576304275346e-10,0.4994362595419847,0.49960961492081357,1310,24937
X146,-0.1662959452049281,5.400728449521615e-10,3.99806641221374,3.999213582281534,1310,24937
X914,-0.16531485599667892,1.343514464570471e-08,291.1526717557252,293.30790256451485,1310,24937
X797,0.16371935835162485,5.916115766303628e-08,2239.1984732824426,2232.9548195192538,1310,24937
X765,0.16315492831459746,8.204555263765815e-08,647.7022900763359,639.076694268028,1310,24937
X65,-0.16312089412197286,4.909491297670876e-09,-0.03347309160305344,-0.03305251627944369,1310,24937
X260,0.1626223368797822,2.6405973541185026e-08,2.3009049618320607,2.300377562505025,1310,24937
X878,-0.16196445351066605,1.3845920545688303e-10,998.6946564885496,1019.6836562424633,1310,24937
X261,0.16118519951179291,3.2697944395513255e-08,2.099678244274809,2.099201422943967,1310,24937
X373,-0.1600652839041487,9.929590744384507e-14,0.04885496183206107,0.07681485649971863,1310,24937
X853,0.1600536555739247,4.209783260623315e-10,810.4885496183206,798.3121633571831,1310,24937
X195,0.1594480921550838,2.4615496941233948e-08,6.700141221374046,6.699146856660503,1310,24937
X637,-0.1592604989303573,1.4216217138404609e-12,0.4440839694656489,0.5833366830131039,1310,24937
X166,0.1588338320944402,1.9225570461734307e-08,6.003741984732825,6.0027892515475525,1310,24937
X497,0.1584301557279876,2.9642185496031574e-08,4.319274809160305,4.278016721601415,1310,24937
X919,0.15755717908920663,4.539878297024402e-06,512.6259541984733,511.3772811319238,1310,24937
X496,0.1571844117865766,4.172805443383118e-08,4.230916030534351,4.191424149851274,1310,24937
X959,-0.15401861755264684,3.3082540646893824e-05,367.67175572519085,369.4337165366991,1310,24937
X643,-0.15379067457229323,1.9224546010373452e-11,0.8948473282442748,1.0796285875070344,1310,24937
X764,0.15269463955857895,2.854979979586238e-07,588.4503816793894,579.9706568052094,1310,24937
X160,0.15142916928026248,1.647976598826325e-07,5.00125572519084,5.000196659699333,1310,24937
X854,0.15060146382322312,4.2078325190117686e-07,903.1297709923664,890.1085296245678,1310,24937
X57,-0.14860320564711063,3.1163453332208346e-07,-1.5865954198473287,-1.5859296768228959,1310,24937
X926,0.14853683747680904,9.029543126810134e-07,292.1297709923664,290.25098480585257,1310,24937
X193,0.1484686956866966,2.0307599921077367e-07,8.296351526717556,8.295080352118337,1310,24937
X682,-0.14492652267259995,2.3485921782895239e-07,2.1039259541984734,2.1055722927888096,1310,24937
X126,0.14426824800770244,2.975378202678449e-07,6.999264885496183,6.998112629632607,1310,24937
X59,-0.1441267202321408,2.2987014836544663e-07,-1.5868872137404582,-1.586237539191253,1310,24937
X209,0.13835795100373316,7.811539708827553e-07,5.60508320610687,5.604214607283544,1310,24937
X45,0.13711804792402107,8.040211455681163e-07,2.9972080152671756,2.996295421657689,1310,24937
X910,0.1367556830784319,6.160685693779472e-06,282.85896946564884,281.98588109976686,1310,24937
X214,0.13626329757002645,2.2408466134360252e-06,5.0027721374045795,5.001823498673527,1310,24937
X28,0.13409376368473705,3.1320781904201223e-06,2.9971274809160304,2.9964056395208614,1310,24937
X1045,-0.13406206936659223,5.933844999178795e-07,835.9778625954199,836.3449533724576,1310,24937
X190,0.13275145260703736,4.686374543862551e-06,5.6039805343511455,5.603158614036499,1310,24937
X578,0.1327299203815953,2.7162622132936273e-15,0.363834121355398,0.3597377405338299,1310,24937
X6,-0.1326934827691863,1.2073094102528473e-06,0.799463358778626,0.7996924190047431,1310,24937
X330,-0.1325135957821699,1.772140547530602e-08,9.427862595419848,10.039743950478334,1310,24937
X267,0.13085780911624137,1.2548171799298986e-06,2.9968759541984733,2.9960387289975077,1310,24937
X901,0.13011834337525077,6.791136140628762e-06,2288.5038167938933,2278.6401640003214,1310,24937
X911,-0.1295712371400733,2.6485773296944966e-08,-2148.389312977099,-2141.623522791221,1310,24937
X895,0.12680499912111579,3.5017144036697694e-06,2734.2213740458014,2721.83133692419,1310,24937
X498,0.1262253964103215,6.196225619622236e-06,4.324809160305343,4.291854248733821,1310,24937
X801,-0.12433377913454648,1.216000856809864e-07,1306.9083969465648,1314.4292145670875,1310,24937
X889,-0.12414550469844697,1.0860822778002047e-05,2265.8320610687024,2273.0131039472626,1310,24937
X480,0.12331933394514065,7.519385460236008e-06,17.61374045801527,17.37586421738082,1310,24937
X763,0.12325787023008153,5.6728624355084455e-05,501.17557251908397,493.14575126617893,1310,24937
X58,-0.12203026457721007,1.8223864115575337e-05,-1.5864664122137402,-1.5859197885682128,1310,24937
X795,0.12083827656658737,4.151046915581253e-05,2150.0458015267177,2144.9722646514992,1310,24937
X670,0.11988495150243844,1.2226453069933495e-05,1.8377003816793895,1.8368427928290059,1310,24937
X720,-0.11916990118960556,9.682380957822367e-06,2540.132251908397,2544.766992925476,1310,24937
X650,-0.11915238711979603,1.835778879483981e-06,1.0001908396946564,1.1177948388134094,1310,24937
X830,0.11842032746073802,0.00033461825528783716,402.793893129771,402.1166894444891,1310,24937
X850,-0.11720603124184191,8.247511971391287e-07,1062.0916030534352,1070.4148243427928,1310,24937
X376,-0.11608154085005169,7.647058504241086e-07,285.71450381679387,405.1079668783664,1310,24937
X120,0.11594749037593724,4.927944035455968e-05,1.7973816793893131,1.796933173888576,1310,24937
X365,-0.11484169147387248,6.935213407561177e-06,0.09522900763358778,0.1155740011254924,1310,24937
X16,0.11422049944066405,9.648312120748162e-05,2.2952374045801527,2.2944027052013825,1310,24937
X385,0.11378148291360016,0.00011701362566809862,2.4597328244274808,2.4307520701020984,1310,24937
X573,-0.11369073996287268,1.2493514363009231e-07,22.962557251908397,23.07079899911568,1310,24937
X408,-0.11329260467501528,0.0002357312137731012,11.217175572519084,11.325056274620147,1310,24937
X939,0.11311106694261663,3.639510689275949e-05,245.9770992366412,244.8000643138516,1310,24937
X266,0.11171373008398978,0.00011050999438542442,3.9941599236641223,3.993583185947423,1310,24937
X831,0.11147930361599347,0.0014035682777178784,416.83835877862595,416.29793391751747,1310,24937
X255,-0.11139190971881538,0.0007996988775656132,1.0862293893129773,1.09005768148565,1310,24937
X628,-0.11007684452601098,7.388289144366766e-22,0.9580152671755725,1.6146092933515557,1310,24937
X56,-0.10990113030185308,0.00012522639196996827,-1.5861202290076337,-1.5856307781976045,1310,24937
X240,-0.10901759947459551,0.0007338788671246609,1.0902053435114505,1.0929405498834313,1310,24937
X922,0.10864910563809285,1.8086069996145243e-06,1286.030534351145,1285.711391590964,1310,24937
X203,0.10790953295501673,0.00014525915603501717,5.603817557251909,5.603144103223732,1310,24937
X915,0.10466912445026072,0.000674977631375912,-512.1603053435115,-513.5029343194791,1310,24937
X956,-0.1041757021744092,0.000187704446991885,385.9770992366412,387.374547793231,1310,24937
X800,-0.10412560503090454,1.5777417650566544e-05,1305.0763358778627,1311.2557279524078,1310,24937
X67,-0.10343176420127881,0.00021831651791728992,-0.03404389312977099,-0.033784468204839616,1310,24937
X946,0.101851973794905,0.0036136699197641506,2084.648854961832,2083.893882144867,1310,24937
X269,0.10156501145378416,0.0003490570642821411,2.9958480916030537,2.9951973430340058,1310,24937
X7,-0.10029002386274168,0.0002334387742757175,0.6998026717557252,0.6999748171074845,1310,24937
X890,-0.09989669195453989,0.0003035500045075155,2284.358778625954,2290.026127502211,1310,24937
X877,-0.09730706100074483,0.004726787888606134,646.4198473282443,654.8515421925664,1310,24937
X986,0.09649216225337917,0.0015471548979466077,359.587786259542,358.2009807862368,1310,24937
X1004,0.0954522563089367,0.017158794448047267,77.88547232824426,77.61208974797009,1310,24937
X177,0.09535188892054021,0.0007528277685433301,5.000670610687023,5.000008421094943,1310,24937
X1002,0.09522763273339228,0.0009894321597657778,2076.7215648854963,2067.658553742262,1310,24937
X113,0.0941916023803997,0.0007770231810996823,1.9042782442748092,1.9035080392314494,1310,24937
X951,-0.09267087301884952,0.0010587194455534625,3529.8091603053435,3531.1116649248333,1310,24937
X689,-0.0922488755410674,0.0001329409959125194,1.5062690839694657,1.5217187374387011,1310,24937
X920,-0.09207505198680264,0.0046391842876684596,252.6259541984733,253.4672401318434,1310,24937
X829,-0.09175162318280414,0.003324383434622593,473.2736641221374,473.8537764289734,1310,24937
X927,0.0912775504989079,0.004069808238747287,2568.9007633587785,2567.9946941072435,1310,24937
X557,-0.09013588410558664,1.3063250575343454e-05,22.67820610687023,22.758597455583246,1310,24937
X1033,0.08901438128942511,0.1269110795836229,3.1412679961832057,3.138279137189485,1310,24937
X105,-0.08890563542627623,0.0010644512325246763,0.9995694656488548,0.9996596189404293,1310,24937
X1070,0.08884726481309417,0.0005460127474831489,83.19834011917939,82.71282833219512,1310,24937
X368,0.08864056647326307,0.007362148099708886,0.017557251908396947,0.012350269314253558,1310,24937
X998,-0.0884571369452715,0.0006502400610070115,518.7198473282443,521.39339979098,1310,24937
X608,0.08814138491070185,0.02056211363558926,1.6074427480916031,1.1783804968245035,1310,24937
X966,0.08775931209484351,0.008379154249684799,1729.9312977099237,1729.1972023474557,1310,24937
X921,0.08716006078765699,0.0027269110534823603,988.2824427480916,988.0209020017686,1310,24937
X264,0.08421604759599469,0.002599518599443881,7.505617175572518,7.504599646273816,1310,24937
X482,0.08401767757529507,0.0021740194199301125,16.964885496183207,16.80248613232575,1310,24937
X117,0.08315311984288154,0.0038773253312154306,1.8987293893129773,1.8982396896856657,1310,24937
X932,0.08306204586065467,0.008255056206238565,-2209.961832061069,-2213.884958597958,1310,24937
X1005,0.08115220359149866,1.2092321723690143e-17,2.3507919847328242,2.282684751587748,1310,24937
X318,-0.08065334046743497,0.006171653227222445,3.1713740458015267,3.3231972023474556,1310,24937
X1029,0.07972503349931993,1.3611808768710682e-22,0.4804636259541985,0.47633601977650936,1310,24937
X479,0.07932584358512565,0.0050659635948695735,17.147519083969467,16.993649007154914,1310,24937
X667,0.07893408956454154,0.003248126877404415,1.8417591603053434,1.8411736072031515,1310,24937
X640,-0.07832609354335769,0.0015400422160786937,0.33091603053435115,0.39827357504622557,1310,24937
X947,0.07781449543243688,0.026356865683366353,358.42748091603056,357.8424310635903,1310,24937
X364,-0.07682448949778947,0.0021029333366355523,0.025190839694656488,0.03245839697724898,1310,24937
X664,0.07665564345488192,0.004829579465055215,1.942664885496183,1.942190449393038,1310,24937
X1030,0.0762043062441443,8.029705631217342e-07,0.569903606870229,0.5679698157006189,1310,24937
X1007,0.07567006965196109,0.0003405310963426416,239.4029955470738,238.96270953921805,1310,24937
X799,-0.07420243871882565,0.0022878819901215996,1304.1526717557251,1308.4520459844039,1310,24937
X611,-0.07382978820213372,0.000646091942721443,0.060114503816793896,0.08204035694187636,1310,24937
X332,-0.07312610556905538,0.005261008461316891,0.3480916030534351,0.37756250502451966,1310,24937
X726,-0.07280670370200071,0.008684979618616468,1016.8942748091603,1020.5355836482032,1310,24937
X1081,0.07144772730541583,0.008511746473594928,4.874227099236641,4.872287060856983,1310,24937
X940,0.07031944546514972,0.04365263148656015,584.7709923664122,584.0133451242061,1310,24937
X727,-0.0699789144966676,0.04698316516719656,30.517710049423393,30.79163222497023,1310,24937
X375,-0.06784567025934171,2.022808210197089e-25,0.0,0.002612750221078865,1310,24937
X997,-0.06696695388076562,0.0303610404914615,2285.725,2287.361152423828,1310,24937
X481,0.0656589736617189,0.01932756040640682,16.67003816793893,16.54206527855937,1310,24937
X434,0.06550315345453196,0.018187288805982423,45.30152671755725,45.279333145751266,1310,24937
X317,-0.06391714767849023,0.031229927711241248,3.207824427480916,3.3278901037060855,1310,24937
X601,-0.06336634260178008,0.012576810760216448,4935.864503816794,4937.233308545703,1310,24937
X832,0.06236734983040835,0.0916781989172833,384.30458015267175,383.98593134496343,1310,24937
X431,0.06175985013884026,0.01888238492503932,119.59637404580153,118.9248130878688,1310,24937
X798,-0.05917063189073119,0.01571898354328213,1303.1145038167938,1306.4940911648846,1310,24937
X840,0.05902735226980369,0.09253653849751475,901.0381679389313,894.9284508400997,1310,24937
X841,0.05795188904698797,0.04310071564422548,1173.3129770992366,1166.6838170270921,1310,24937
X302,-0.05669545898275692,0.03714859185699475,20.214503816793894,20.6274620146314,1310,24937
X645,0.05651874454571359,0.0558131740234049,0.20763358778625954,0.19229841627140445,1310,24937
X430,0.05544186299987743,0.045745600726379385,141.6206106870229,141.60410804727067,1310,24937
X305,-0.05537339744943456,0.06841454732977974,12.871374045801527,13.236996543130477,1310,24937
X826,0.054430691330737885,0.1363783710358525,418.93568702290077,418.68812806495697,1310,24937
X20,-0.054071976674511656,0.0498198161167887,0.5005423664122137,0.5006491880376236,1310,24937
X1073,-0.05383582884673605,0.08349935090459362,3.401908396946565,3.493638958115604,1310,24937
X372,-0.053765622633357615,0.026712726563096655,0.01812977099236641,0.02411769434842029,1310,24937
X1031,0.05345596703679243,2.1445994359114713e-10,1.3450234732824429,1.331549826486588,1310,24937
X314,-0.05262808179264343,0.1187037345674097,7.229007633587786,7.520630677707211,1310,24937
X24,0.05194665693266847,0.06924365744960224,2.993145419847328,2.9928155398343916,1310,24937
X613,-0.05133026436888056,0.03392658259359319,7.666793893129771,7.853826674169949,1310,24937
X1068,-0.051158750202124396,0.07678825724330367,3.153352150706107,3.1958775546104996,1310,24937
X1080,-0.049961713598983874,0.07098362916602859,4.871925572519084,4.873340200176863,1310,24937
X913,0.04940301553270827,0.06899378082818546,-1069.557251908397,-1070.195192539593,1310,24937
X384,0.04935010320474746,0.07256629827548419,0.002480916030534351,0.0012159337567328563,1310,24937
X668,0.04838907322579387,0.07680072982019001,1.8371625954198474,1.8368251467159742,1310,24937
X1006,0.047609113975573804,0.023216454142477482,258.0594357506361,257.72097313221855,1310,24937
X1066,0.0473117531056835,0.12826238572123966,4.273375971908397,4.142236204172361,1310,24937
X514,-0.04712875814609074,0.06745930594827962,0.020419847328244273,0.027705201382747808,1310,24937
X1008,-0.046788171802365316,0.0028938554961811837,108.70702290076336,111.60261275022107,1310,24937
X1079,0.04665143986014781,0.1321896085035127,3.2434026717557254,3.242115021303963,1310,24937
X905,-0.042695861592798,0.115726044789092,1804.0152671755725,1808.0408392957634,1310,24937
X435,-0.04202344610007246,0.1298872532816215,173.05973282442747,173.0748351957553,1310,24937
X948,0.0409837700886602,0.14616345984876733,2591.1679389312976,2590.5423265535815,1310,24937
X1042,0.04059414004409871,0.0703288782113454,18.495095419847328,18.488685786638797,1310,24937
X12,-0.040132220103713374,0.14688930164278716,0.4010713740458015,0.40115385079186433,1310,24937
X516,-0.039854691894714064,0.10948690188453142,0.03931297709923664,0.04783342712436691,1310,24937
X471,0.039701831098483804,0.1723365770884353,92.76946564885496,92.12026690248412,1310,24937
X941,-0.03902231568972315,0.20097252409925268,338.793893129771,339.21328081035455,1310,24937
X995,0.03707017780597618,0.1561436151380711,1767.0051526717557,1765.9677526328483,1310,24937
X945,0.03635306661741653,0.31442259189343724,1726.2213740458014,1726.0514510812766,1310,24937
X476,0.03570414483912961,0.46480723524324363,1.000381679389313,1.0001004903931183,1310,24937
X477,-0.0348954463135726,0.21842210080830698,0.9998091603053435,1.0000502451965592,1310,24937
X29,0.03432287652044837,0.22801736982378693,24.73585687022901,24.73298366026208,1310,24937
X972,-0.034166765833235586,0.2513272731401493,3554.5267175572517,3554.945574403087,1310,24937
X957,-0.03357014919479529,0.27723963832227083,-518.1603053435115,-517.8557761877964,1310,24937
X27,-0.03310065511252328,0.2529487573556096,34.76216221374045,34.7651211914141,1310,24937
X337,-0.032420068984327255,0.2555276751473335,1647.5215648854962,1647.86813650615,1310,24937
X472,0.03213222131203346,0.2651629153292212,94.94351145038168,94.35067127582603,1310,24937
X834,0.03142135227264739,0.3038444539709331,607.7709923664122,607.5855876678189,1310,24937
X1017,0.031121094162517793,0.13892379603398275,178.30248091603053,177.37198767938256,1310,24937
X950,-0.030761451644446193,0.29748132439771413,350.4732824427481,350.85231931827315,1310,24937
X636,-0.02910638969518821,0.3227686949643772,0.06946564885496183,0.08126658091486454,1310,24937
X392,-0.027585704332345976,0.27337768300405857,10.565648854961832,10.583135702226867,1310,24937
X933,0.027295919946527244,0.3048755760239742,-1375.0610687022902,-1375.1133531634375,1310,24937
X468,0.027058158099722323,0.6381640675792675,1.0,0.9997789211351394,1310,24937
X22,-0.02652526144818336,0.35417336384007536,0.5009595419847328,0.5010118176702306,1310,24937
X550,0.02640231693119727,0.30390367626777415,1540.90179389313,1539.952479097998,1310,24937
X21,-0.026355640441909606,0.3376262497124314,0.5004221374045802,0.5004736112227671,1310,24937
X319,-0.025393775396267904,0.39511841931591196,3.2490458015267176,3.298024358871292,1310,24937
X737,0.025381714865948264,0.3346689298250226,-1994.2595419847328,-1995.3585497226466,1310,24937
X606,0.025308508357533503,0.4726272501586558,3.2923664122137404,3.1548858429134174,1310,24937
X730,-0.024481137949012473,0.5930681527595651,316.9095419847328,317.2951603826674,1310,24937
X954,0.024322738313458787,0.37971671010769137,-1335.2977099236641,-1335.3637752230886,1310,24937
X721,-0.02421529198959593,0.4885810004282476,2935.4185114503816,2936.1592370769354,1310,24937
X1044,-0.02397338745242697,0.29153129818458484,1197.0759541984733,1197.3862448749899,1310,24937
X466,-0.023521967507030356,0.3812337036004326,69.38606870229007,69.52823780046627,1310,24937
X369,-0.0233861186367322,0.37868967318624025,0.0450381679389313,0.04767264249537744,1310,24937
X320,-0.023211509868430225,0.42467840717789496,3.2431297709923665,3.2878848782056433,1310,24937
X467,0.02288776079720203,0.18695233295166389,0.9998091603053435,0.9995377441916553,1310,24937
X942,0.021913880376952074,0.4329899872406665,992.3206106870228,992.136988503899,1310,24937
X1003,-0.02116178411375193,0.431754754763633,286.36881297709925,286.49863480451273,1310,24937
X665,-0.02114593907140382,0.3809266902576156,1.8879854961832057,1.8883255084813892,1310,24937
X963,-0.021112244427920833,0.45141019891522516,985.1908396946565,985.3333869282096,1310,24937
X1077,0.020614162328476907,0.44495024432247277,2.891412213740458,2.8679656724817106,1310,24937
X432,0.020355921354587435,0.4803452408973966,175.5110687022901,175.50286397620388,1310,24937
X470,0.019813669860290394,0.34117448692889507,0.9998091603053435,0.9996181365061501,1310,24937
X374,-0.018892183528653173,0.4816914391257129,0.006679389312977099,0.007486534287322132,1310,24937
X574,0.0181651820753359,0.3674157878069506,18.635620229007632,18.62123512742182,1310,24937
X1071,0.01798125220354886,0.5204297953762234,8.426574968874046,8.357815070884918,1310,24937
X969,0.017705269098587845,0.5463568834111185,2599.4961832061067,2599.3183535653993,1310,24937
X433,-0.01622102171275825,0.5534541660584157,45.07557251908397,45.08135702226867,1310,24937
X949,0.016143852145246215,0.5770047047757442,2941.641221374046,2941.3946458718547,1310,24937
X367,-0.01609044407072397,0.5562915482670477,0.034732824427480914,0.03627703191574885,1310,24937
X474,-0.01480766016791429,0.5898736663074556,93.08702290076336,93.34480263686791,1310,24937
X469,0.014677974250971063,0.5412472628361236,0.999618320610687,0.9994473028378487,1310,24937
X960,0.014144764539907987,0.6291394993915844,219.22137404580153,219.06889621352198,1310,24937
X923,0.012812885262249617,0.6413720860529217,297.7480916030534,297.6904895891953,1310,24937
X936,-0.011946359664041168,0.6860303810509678,-493.7251908396947,-493.55760109333545,1310,24937
X11,-0.011781760647125071,0.6701845512258502,0.4009950381679389,0.40101939464587183,1310,24937
X512,0.011193866288706344,0.7922772807415339,0.004389312977099237,0.0038085858991880376,1310,24937
X649,0.011187980752871344,0.7558421306800873,2.059351145038168,2.0155257657367955,1310,24937
X425,0.009276154612940749,0.7463919474305849,3.7595419847328246,3.7568735428893,1310,24937
X275,0.008492361948003992,0.7415263150557236,17.009496183206103,17.009410623844357,1310,24937
X85,-0.007358686880039815,0.7928543060028356,30.54554770992366,30.635870146314012,1310,24937
X1063,0.006767517581030789,0.8205386279171913,24.395960645706108,24.368124978814617,1310,24937
X1082,0.006491767832691733,0.8368911469636879,0.00019083969465648855,0.0001507355896776268,1310,24937
X891,-0.006215813244952327,0.8212974299304708,2302.8244274809163,2303.179114076694,1310,24937
X996,-0.0034651731551425865,0.9161608889769917,2044.7998091603054,2044.8430440549882,1310,24937
X1032,-0.0034153764012378467,0.8108039267150129,0.5076820801526718,0.5077801863091889,1310,24937
X14,-0.0027467658725946077,0.9223319299781092,0.20200458015267173,0.20201018972586224,1310,24937
X473,-0.0022665232935630128,0.9339006569472774,92.4030534351145,92.44054988343115,1310,24937
X828,0.0008477577115381794,0.9769743214780708,889.6286259541985,889.5992744593617,1310,24937
